customer_id,total_debit_amount_cad,total_credit_amount_cad,debit_count,credit_count,transaction_frequency,avg_transaction_interval_day,mode_transaction_interval_day,mode_transaction_type,date_range,max_credit_transaction_amount,avg_credit_transaction_amount,max_debit_transaction_amount,avg_debit_transaction_amount,ecommerce_ratio,cash_ratio
SYNCID0000003446,259466.57,117627.94,82,43,125,1.4444444444444444,0,2,91,109774.72,6034.106279069768,29457.77,1434.4870731707317,0.2916666666666667,0.0
SYNCID0000003447,40312.01,88966.79000000001,18,13,31,3.269230769230769,1,3,85,20846.15,3100.923846153846,71373.05,4942.599444444445,0.0,0.0
SYNCID0000003448,109102.18,115156.58,51,22,73,2.25,0,2,90,43656.54,4959.19,25311.34,2257.972156862745,0.16666666666666666,1.0
SYNCID0000003449,1550.6000000000001,97969.55,22,3,25,4.7894736842105265,0,3,91,1123.43,516.8666666666667,44104.65,4453.161363636364,0.0,0.6666666666666666
SYNCID0000003450,643272.78,1368612.87,215,185,400,1.1518987341772151,0,3,91,52739.34,3477.1501621621624,408214.24,6365.641255813954,0.2717391304347826,0.0
SYNCID0000003452,15985.550000000001,6012.21,7,16,23,4.176470588235294,0,4,71,3240.75,999.0968750000001,3205.06,858.8871428571429,0.0,0.0
SYNCID0000003453,23517.78,70462.7,28,13,41,3.4615384615384617,0,3,90,9861.78,1809.06,19140.12,2516.525,0.0,0.0
SYNCID0000003454,277192.61,251620.05000000002,149,220,369,1.1518987341772151,0,3,91,34680.17,1259.966409090909,38335.72,1688.725167785235,0.0,0.0
SYNCID0000003455,4126.65,169699.72999999998,7,4,11,8.444444444444445,13,2,76,3759.7,1031.6625,156058.26,24242.81857142857,0.0,0.0
SYNCID0000003456,15541.29,5475.96,6,19,25,4.045454545454546,1,4,89,10455.37,817.9626315789474,2630.84,912.66,0.0,0.0
SYNCID0000003457,77514.92,14855.93,5,21,26,4.7894736842105265,0,3,91,47546.81,3691.1866666666665,9114.99,2971.186,0.0,0.0
SYNCID0000003458,872264.95,200052.0,37,178,215,1.4,0,3,91,176094.75,4900.3648876404495,148571.94,5406.810810810811,0.18181818181818182,0.0
SYNCID0000003459,683577.4,1118268.23,86,142,228,1.2638888888888888,0,3,91,166153.38,4813.925352112677,470694.63,13003.118953488372,0.2535211267605634,0.0
SYNCID0000003460,2504.31,40326.86,32,3,35,3.25,0,4,91,2162.9,834.77,8374.57,1260.214375,0.0,0.0
SYNCID0000003461,2531989.18,13842.46,21,10,31,3.423076923076923,1,1,89,2522762.83,253198.918,8103.71,659.1647619047619,0.23529411764705882,0.0
SYNCID0000003462,205054.47,48494.62,43,49,92,1.8571428571428572,0,3,91,97173.27,4184.785102040816,13916.85,1127.7818604651163,0.0,0.0
SYNCID0000003463,9347.0,61286.219999999994,128,4,132,1.3235294117647058,0,1,90,7295.19,2336.75,18502.96,478.79859374999995,0.23484848484848486,0.0
SYNCID0000003464,1026606.3099999999,331816.06,205,114,319,1.378787878787879,0,3,91,423885.43,9005.318508771928,32022.95,1618.6149268292684,0.0,0.0
SYNCID0000003467,199390.90000000002,143771.55,118,12,130,1.3582089552238805,0,1,91,176006.47,16615.908333333336,51501.34,1218.4029661016948,0.2956521739130435,0.0
SYNCID0000003468,89010.69,93733.55,121,16,137,1.3582089552238805,0,1,91,44196.4,5563.168125,16388.83,774.657438016529,0.16279069767441862,1.0
SYNCID0000003469,11148.26,9575.79,13,14,27,3.5416666666666665,1,3,85,3515.53,796.3042857142857,2763.09,736.5992307692309,0.0,0.0
SYNCID0000003470,74969.90000000001,160198.00999999998,20,17,37,3.1785714285714284,2,3,89,45841.39,4409.994117647059,71763.18,8009.900499999999,0.125,0.0
SYNCID0000003471,1482.08,1076.55,16,2,18,5.625,2,1,90,1370.87,741.04,417.57,67.284375,0.4117647058823529,0.0
SYNCID0000003472,62647.37,372907.94,173,18,191,1.2133333333333334,0,1,91,23739.27,3480.4094444444445,93169.8,2155.537225433526,0.29508196721311475,0.0
SYNCID0000003473,3394.9900000000002,139035.18,1,3,4,12.666666666666666,-1,2,38,2063.55,1131.6633333333334,139035.18,139035.18,0.0,0.0
SYNCID0000003474,32717.17,150725.37,137,23,160,1.3,0,4,91,10740.17,1422.485652173913,26438.57,1100.1851824817518,0.04081632653061224,1.0
SYNCID0000003475,9146.4,402.15,1,10,11,4.2,1,4,42,2288.61,914.64,402.15,402.15,0.0,0.0
SYNCID0000003476,2014542.26,12823898.17,148,88,236,1.4918032786885247,0,2,91,770530.8,22892.52568181818,4262822.42,86647.96060810811,0.0,0.0
SYNCID0000003477,59799.22,61666.75,56,26,82,1.7169811320754718,1,1,91,29778.39,2299.9700000000003,19189.26,1101.1919642857142,0.14634146341463414,0.0
SYNCID0000003478,901.44,892.79,2,1,3,16.0,-1,3,32,901.44,901.44,890.65,446.395,0.0,0.0
SYNCID0000003479,778598.5700000001,121236.08000000002,50,141,191,1.3,0,3,91,98584.21,5521.975673758866,105180.63,2424.7216000000003,0.35714285714285715,0.4
SYNCID0000003480,10250.3,111372.88,265,15,280,1.058139534883721,0,1,91,1843.14,683.3533333333332,19266.48,420.27501886792453,0.124,0.0
SYNCID0000003481,3245585.85,2082531.1099999999,542,176,718,1.318840579710145,0,3,91,610517.25,18440.82869318182,245396.72,3842.30832103321,0.4444444444444444,1.0
SYNCID0000003482,13399.48,39441.52,62,20,82,1.7307692307692308,0,1,90,2487.45,669.9739999999999,16168.13,636.1535483870967,0.1,0.0
SYNCID0000003483,41585.53,14974.11,12,18,30,3.3703703703703702,1,3,91,21566.27,2310.307222222222,4584.02,1247.8425,0.0,0.0
SYNCID0000003484,100555.89,123977.48,85,12,97,1.5964912280701755,0,1,91,52896.53,8379.6575,46691.26,1458.558588235294,0.03389830508474576,0.0
SYNCID0000003485,8696.529999999999,33210.17,10,4,14,7.25,1,3,87,8605.98,2174.1324999999997,30035.9,3321.017,0.0,0.0
SYNCID0000003486,16744.48,22459.84,23,16,39,3.1379310344827585,1,4,91,6169.57,1046.53,3068.34,976.5147826086957,0.0,0.0
SYNCID0000003487,50134.89,23052.45,84,14,98,1.625,0,1,91,11282.8,3581.0635714285713,4120.27,274.43392857142857,0.14285714285714285,0.0
SYNCID0000003488,205890.87,74831.20999999999,57,15,72,2.3684210526315788,0,3,90,53120.49,13726.057999999999,8542.38,1312.828245614035,0.1111111111111111,0.0
SYNCID0000003489,46646.89,65283.98,52,39,91,1.7843137254901962,0,2,91,20801.7,1196.0741025641025,8368.29,1255.4611538461538,0.18181818181818182,1.0
SYNCID0000003490,31294.45,57550.46,16,14,30,3.347826086956522,1,2,77,10461.52,2235.317857142857,31893.53,3596.90375,0.0,0.0
SYNCID0000003491,6716.75,9162.25,63,3,66,2.0681818181818183,0,1,91,6751.93,2238.9166666666665,2440.71,145.43253968253967,0.22727272727272727,0.0
SYNCID0000003492,-67033.05,45989.14,131,7,138,1.4285714285714286,0,1,90,471.05,-9576.15,20700.96,351.06213740458014,0.5072463768115942,0.0
SYNCID0000003493,5794.93,14847.71,8,5,13,7.0,2,3,77,2415.69,1158.986,4143.97,1855.96375,0.0,0.0
SYNCID0000003494,519696.76,287570.29,84,23,107,2.0930232558139537,0,3,90,344483.21,22595.511304347827,125852.32,3423.455833333333,0.18181818181818182,0.0
SYNCID0000003495,36387.22,5708.98,16,88,104,1.66,0,4,83,6311.66,413.4911363636364,1984.46,356.81125,0.0,0.0
SYNCID0000003496,105285.31,94278.28,62,107,169,1.421875,0,4,91,10779.76,983.9748598130841,13727.88,1520.6174193548386,0.0,0.0
SYNCID0000003497,28645.08,24035.85,66,8,74,1.9782608695652173,0,1,91,15142.91,3580.635,3206.56,364.1795454545454,0.21428571428571427,0.0
SYNCID0000003498,4893.049999999999,766.1600000000001,2,2,4,21.333333333333332,-1,3,64,4794.07,2446.5249999999996,514.97,383.08000000000004,0.0,0.0
SYNCID0000003499,270412.6,401788.53,113,44,157,1.4444444444444444,0,2,91,104517.56,6145.740909090909,39291.07,3555.650707964602,0.0,0.0
SYNCID0000003500,1805.8,10528.91,9,2,11,9.222222222222221,1,1,83,1805.8,902.9,8042.92,1169.878888888889,0.3333333333333333,0.0
SYNCID0000003501,166377.07,181788.06,69,36,105,1.8571428571428572,0,2,91,72482.38,4621.585277777778,51283.9,2634.6095652173913,0.0,0.0
SYNCID0000003502,16904.84,52301.42,59,17,76,1.75,1,1,91,3455.67,994.4023529411764,16036.03,886.4647457627118,0.20512820512820512,1.0
SYNCID0000003503,2844.9399999999996,23529.38,21,5,26,4.136363636363637,1,4,91,1205.34,568.9879999999999,6734.97,1120.4466666666667,0.0,0.0
SYNCID0000003504,141030.32,144537.45,66,34,100,1.8,0,3,90,46302.68,4147.950588235294,64684.85,2189.961363636364,0.10256410256410256,1.0
SYNCID0000003505,66583.23,71543.26,43,14,57,2.3947368421052633,0,3,91,30265.97,4755.945,10813.46,1663.7967441860465,0.0,0.0
SYNCID0000003506,35897.72,10169.75,20,12,32,3.608695652173913,0,0,83,13744.47,2991.476666666667,1616.85,508.4875,0.0,0.9047619047619048
SYNCID0000003507,20446.57,4854.92,9,5,14,8.3,0,2,83,15711.43,4089.314,1899.68,539.4355555555555,0.4,0.0
SYNCID0000003508,21207.94,15645.96,24,18,42,2.903225806451613,1,3,90,7539.47,1178.2188888888888,3895.11,651.915,0.0,0.0
SYNCID0000003509,101367.63,135343.19,107,14,121,1.3582089552238805,0,1,91,74911.95,7240.545,41474.09,1264.8896261682244,0.20481927710843373,0.0
SYNCID0000003510,1894.29,16860.29,20,3,23,5.0588235294117645,0,4,86,870.74,631.43,3184.89,843.0145,0.0,0.0
SYNCID0000003511,34182.189999999995,53748.66,95,25,120,1.4754098360655739,0,1,90,17002.17,1367.2875999999999,9212.59,565.7753684210527,0.25675675675675674,1.0
SYNCID0000003512,80810.04,42305.82,39,24,63,1.9777777777777779,1,4,89,21616.73,3367.0849999999996,5195.42,1084.7646153846154,1.0,0.6
SYNCID0000003515,44196.17,102014.2,27,16,43,3.25,0,2,91,15943.19,2762.260625,25248.7,3778.3037037037034,0.0,0.0
SYNCID0000003516,54313.93,58896.899999999994,48,30,78,1.75,1,1,91,17130.83,1810.4643333333333,19872.88,1227.01875,0.3103448275862069,1.0
SYNCID0000003517,60235.61,5837.67,22,8,30,3.3703703703703702,1,1,91,51225.49,7529.45125,925.48,265.3486363636364,0.3333333333333333,1.0
SYNCID0000003519,52836.67,2087.33,2,5,7,14.333333333333334,5,3,86,51852.49,10567.333999999999,2082.89,1043.665,0.0,0.0
SYNCID0000003521,75582.39,38554.67,127,24,151,1.2638888888888888,0,1,91,14543.65,3149.26625,6860.63,303.5800787401575,0.2719298245614035,0.0
SYNCID0000003522,57905.56,9993972.74,126,31,157,1.3235294117647058,0,1,90,17785.82,1867.9212903225805,7899573.26,79317.24396825397,0.4336283185840708,0.0
SYNCID0000003523,449754.21,343815.28,180,168,348,1.2297297297297298,0,3,91,63563.37,2677.108392857143,88897.61,1910.084888888889,0.2125,0.0
SYNCID0000003524,162458.03,308997.58,87,38,125,1.82,0,3,91,51427.55,4275.211315789474,43103.74,3551.6963218390806,0.16666666666666666,1.0
SYNCID0000003525,29894.31,139947.73,17,9,26,3.85,1,2,77,18660.74,3321.59,75211.46,8232.219411764707,0.0,0.0
SYNCID0000003526,12123.93,19036.14,6,3,9,9.5,1,2,76,11252.11,4041.31,13663.42,3172.69,0.0,1.0
SYNCID0000003527,121982.71,100935.74,245,29,274,1.0963855421686748,0,1,91,70331.38,4206.300344827587,11548.25,411.982612244898,0.10300429184549356,0.0
SYNCID0000003528,1878425.3299999998,9492038.48,131,98,229,1.338235294117647,0,2,91,702250.2,19167.605408163265,2794193.4,72458.3090076336,0.8,1.0
SYNCID0000003529,74.43,3968.62,2,1,3,14.5,-1,2,29,74.43,74.43,3294.86,1984.31,0.0,0.0
SYNCID0000003530,10333.1,27408.02,19,26,45,2.8275862068965516,0,4,82,2097.03,397.4269230769231,9858.95,1442.5273684210526,0.0,0.0
SYNCID0000003531,223.15,422513.79,5,1,6,15.0,6,3,75,223.15,223.15,209854.43,84502.758,0.0,0.0
SYNCID0000003532,790147.03,983534.01,261,248,509,1.3582089552238805,0,3,91,65994.4,3186.076733870968,211172.95,3768.329540229885,0.0,0.0
SYNCID0000003533,132111.22,186730.57,418,35,453,1.0224719101123596,0,1,91,77065.87,3774.6062857142856,61461.42,446.72385167464114,0.45885286783042395,0.8571428571428571
SYNCID0000003534,5882.91,29451.38,18,1,19,6.0,0,1,90,5882.91,5882.91,16196.43,1636.187777777778,0.3333333333333333,0.0
SYNCID0000003535,1242.58,6246.469999999999,15,2,17,6.153846153846154,0,1,80,1082.11,621.29,2954.47,416.43133333333327,0.15384615384615385,0.0
SYNCID0000003536,22520.98,1438.52,4,17,21,4.777777777777778,1,3,86,11396.43,1324.7635294117647,1101.92,359.63,0.0,0.0
SYNCID0000003539,2560.93,918.47,1,8,9,6.142857142857143,4,4,43,619.59,320.11625,918.47,918.47,0.0,0.0
SYNCID0000003540,3672.43,3051.88,8,5,13,5.454545454545454,1,4,60,1959.03,734.486,979.9,381.485,0.0,0.0
SYNCID0000003541,24451.54,17271.85,34,24,58,2.5277777777777777,0,4,91,7755.75,1018.8141666666667,2695.21,507.99558823529406,0.4090909090909091,0.0
SYNCID0000003542,30109.34,39047.619999999995,39,17,56,2.0681818181818183,1,1,91,15655.19,1771.1376470588236,10625.66,1001.2210256410256,0.16666666666666666,0.0
SYNCID0000003543,11909.57,17162.829999999998,32,21,53,2.757575757575758,0,4,91,3242.98,567.1223809523809,2456.06,536.3384374999999,0.17647058823529413,0.0
SYNCID0000003545,35076.31,64510.5,70,16,86,1.4754098360655739,1,4,90,12404.9,2192.269375,4945.67,921.5785714285714,0.0,0.0
SYNCID0000003546,11861.05,7346.02,29,4,33,3.111111111111111,1,1,84,11447.49,2965.2625,1297.75,253.31103448275863,0.38461538461538464,0.0
SYNCID0000003547,3612.41,9347.939999999999,12,2,14,7.454545454545454,1,0,82,2890.46,1806.205,1081.32,778.9949999999999,0.0,1.0
SYNCID0000003548,12177.86,55498.25,34,19,53,2.3684210526315788,1,3,90,5134.92,640.94,13574.83,1632.3014705882354,0.9230769230769231,0.0
SYNCID0000003550,6745.679999999999,6079.780000000001,2,3,5,18.75,-1,4,75,6441.82,2248.56,4551.27,3039.8900000000003,0.0,0.0
SYNCID0000003551,107376.13,298836.5,209,84,293,1.1666666666666667,0,3,91,14601.41,1278.2872619047619,87291.28,1429.8397129186603,0.32727272727272727,0.0
SYNCID0000003552,1346969.61,1895306.02,254,192,446,1.378787878787879,0,3,91,141678.83,7015.466718750001,438214.83,7461.834724409449,0.0,0.0
SYNCID0000003553,52904.69,95147.03,18,12,30,3.9565217391304346,0,3,91,28781.45,4408.724166666667,44354.81,5285.946111111111,0.2,0.0
SYNCID0000003554,256741.22,310083.73,94,47,141,1.4918032786885247,0,3,91,46408.48,5462.57914893617,145522.39,3298.7630851063827,0.2,0.0
SYNCID0000003556,8380.41,2346.83,8,9,17,5.5,1,3,88,3899.31,931.1566666666666,1174.7,293.35375,0.0,0.0
SYNCID0000003557,232621.01,340079.62,45,23,68,2.2195121951219514,0,3,91,42251.45,10113.956956521739,143681.18,7557.324888888888,0.0,0.0
SYNCID0000003558,176.87,2026.5,13,2,15,7.333333333333333,0,1,88,235.13,88.435,1067.14,155.8846153846154,0.35714285714285715,1.0
SYNCID0000003559,471841.08,376822.13,388,207,595,1.0340909090909092,0,4,91,144210.37,2279.425507246377,57915.35,971.1910567010309,0.18333333333333332,1.0
SYNCID0000003561,3274.42,933.93,1,5,6,12.6,-1,2,63,1277.3,654.884,933.93,933.93,0.0,0.0
SYNCID0000003562,15173.33,27350.88,49,35,84,1.72,0,4,86,3313.48,433.5237142857143,6066.26,558.1812244897959,0.0,1.0
SYNCID0000003564,57904.740000000005,28741.6,87,7,94,1.6851851851851851,0,1,91,28445.58,8272.105714285715,2983.31,330.3632183908046,0.1411764705882353,0.0
SYNCID0000003565,49073.27,9928.33,4,6,10,6.875,4,2,55,36555.2,8178.878333333333,3548.01,2482.0825,0.0,0.0
SYNCID0000003568,11625.33,1887.77,6,4,10,9.666666666666666,1,0,87,6698.26,2906.3325,1082.4,314.62833333333333,0.5,0.5
SYNCID0000003569,761880.4099999999,386008.47000000003,110,92,202,1.40625,0,2,90,538054.71,8281.308804347826,49799.08,3509.1679090909092,0.4666666666666667,0.0
SYNCID0000003570,22313.79,20362.440000000002,10,11,21,5.117647058823529,1,3,87,15162.69,2028.5263636363636,7316.52,2036.2440000000001,0.0,0.0
SYNCID0000003571,210779.08,60124.37,81,8,89,1.625,0,1,91,107398.77,26347.385,8032.29,742.2761728395062,0.11764705882352941,1.0
SYNCID0000003572,1590.42,23774.83,148,4,152,1.25,0,1,90,1776.14,397.605,2841.87,160.64074324324326,0.21052631578947367,0.0
SYNCID0000003573,14866.820000000002,31678.54,18,8,26,4.238095238095238,1,2,89,4904.42,1858.3525000000002,13455.44,1759.918888888889,0.0,0.0
SYNCID0000003574,7262.4,33489.08,36,9,45,2.933333333333333,0,4,88,2677.6,806.9333333333333,5846.21,930.2522222222223,0.4166666666666667,0.0
SYNCID0000003575,954829.22,872548.21,181,377,558,1.2638888888888888,0,3,91,150029.5,2532.70350132626,273799.22,4820.708342541437,0.0,0.0
SYNCID0000003577,15657.77,47149.82000000001,9,4,13,7.5,5,2,90,14001.05,3914.4425,37860.23,5238.86888888889,0.0,0.0
SYNCID0000003578,29450.79,15775.9,7,6,13,7.583333333333333,7,3,91,14689.9,4908.465,9496.38,2253.7,0.0,0.0
SYNCID0000003579,4019689.34,1727840.76,476,229,705,1.1097560975609757,0,3,91,2769712.84,17553.228558951963,436792.48,3629.9175630252103,0.30201342281879195,0.0
SYNCID0000003580,151529.07,198206.57,52,49,101,2.142857142857143,0,2,90,39728.05,3092.4300000000003,47922.68,3811.664807692308,0.0,0.0
SYNCID0000003581,11678.95,4437.38,5,2,7,11.666666666666666,-1,4,70,11571.17,5839.475,1991.07,887.476,0.0,0.0
SYNCID0000003584,39623.91,126167.31,190,17,207,1.1375,0,1,91,13624.04,2330.818235294118,21278.95,664.0384736842105,0.16292134831460675,0.0
SYNCID0000003585,44257.65,93105.73,50,23,73,1.9148936170212767,1,2,90,12001.56,1924.2456521739132,31539.95,1862.1145999999999,0.42105263157894735,0.0
SYNCID0000003586,4830.870000000001,48673.090000000004,72,6,78,1.8695652173913044,0,1,86,2565.36,805.1450000000001,23902.77,676.0151388888889,0.12121212121212122,0.0
SYNCID0000003587,1260.38,11612.1,7,2,9,11.25,-1,2,90,1069.23,630.19,5323.72,1658.8714285714286,0.0,0.0
SYNCID0000003588,81373.21,61687.880000000005,147,47,194,1.2816901408450705,0,1,91,27996.42,1731.3448936170214,9638.62,419.6454421768708,0.32786885245901637,0.0
SYNCID0000003589,479223.97,38082.21,6,19,25,4.526315789473684,0,2,86,420296.66,25222.314210526314,25095.26,6347.035,0.0,0.0
SYNCID0000003590,14738.9,8498.8,6,9,15,5.846153846153846,2,2,76,5983.39,1637.6555555555556,6640.08,1416.4666666666665,1.0,0.0
SYNCID0000003591,17193.4,2525.91,17,3,20,5.176470588235294,3,1,88,16130.62,5731.133333333334,1293.48,148.58294117647057,0.05555555555555555,0.0
SYNCID0000003592,45134.47,715390.46,298,22,320,1.058139534883721,0,1,91,29163.48,2051.5668181818182,469825.97,2400.6391275167784,0.08571428571428572,0.0
SYNCID0000003594,161010.04,310117.63,83,15,98,1.9782608695652173,0,2,91,133097.09,10734.002666666667,57977.3,3736.3569879518072,0.125,0.0
SYNCID0000003596,119311.24,95320.6,114,39,153,1.318840579710145,0,3,91,45990.64,3059.2625641025643,25189.29,836.1456140350878,0.28205128205128205,0.9130434782608695
SYNCID0000003597,3753.95,8106.459999999999,5,3,8,10.666666666666666,2,2,64,3400.47,1251.3166666666666,2603.2,1621.292,0.0,0.0
SYNCID0000003598,692685.0800000001,2131832.76,52,33,85,1.6981132075471699,1,2,90,555705.1,20990.45696969697,1692080.31,40996.78384615384,0.2222222222222222,0.0
SYNCID0000003600,4657.97,272.87,1,2,3,14.0,-1,3,28,3165.65,2328.985,272.87,272.87,0.0,0.0
SYNCID0000003601,34277.41,87651.7,33,10,43,2.6470588235294117,1,1,90,21969.22,3427.7410000000004,75200.26,2656.112121212121,0.18518518518518517,0.6666666666666666
SYNCID0000003605,8412.73,53797.81,86,12,98,1.5517241379310345,1,1,90,2176.32,701.0608333333333,10898.97,625.5559302325581,0.3561643835616438,0.0
SYNCID0000003606,303.0,2161.14,4,1,5,13.0,-1,2,52,303.0,303.0,1300.26,540.285,0.0,0.0
SYNCID0000003607,55814.42,3653.3700000000003,8,9,17,7.0,0,3,91,44394.09,6201.602222222222,2593.11,456.67125000000004,0.0,0.0
SYNCID0000003608,11477.37,5764.29,7,2,9,9.125,2,2,73,11331.36,5738.685,2418.87,823.47,0.0,0.0
SYNCID0000003609,30147.57,143693.58,99,24,123,1.421875,0,1,91,10868.9,1256.14875,97765.15,1451.4503030303028,0.28169014084507044,0.0
SYNCID0000003610,594.4,218.51999999999998,2,3,5,7.0,4,4,28,346.65,198.13333333333333,164.98,109.25999999999999,0.0,0.0
SYNCID0000003611,1793.3700000000001,21551.72,19,3,22,4.2,1,4,84,1369.18,597.7900000000001,15373.62,1134.301052631579,0.16666666666666666,1.0
SYNCID0000003612,384227.49,327617.41,181,186,367,1.318840579710145,0,3,91,44308.75,2065.739193548387,29592.11,1810.0409392265192,0.0,0.0
SYNCID0000003614,666517.59,1398424.72,172,178,350,1.4918032786885247,0,2,91,99989.56,3744.480842696629,385129.7,8130.376279069767,0.0,0.0
SYNCID0000003615,-193.09,184.49,6,1,7,12.666666666666666,-1,1,76,-193.09,-193.09,85.39,30.748333333333335,0.14285714285714285,0.0
SYNCID0000003616,14212.12,29051.34,26,17,43,2.6176470588235294,2,2,89,6268.39,836.0070588235294,10439.68,1117.3592307692309,0.36363636363636365,0.0
SYNCID0000003617,2411.36,8867.09,21,8,29,4.0,0,1,84,1744.76,301.42,3210.73,422.242380952381,0.13333333333333333,0.0
SYNCID0000003618,37471.63,56114.5,66,27,93,1.679245283018868,0,4,89,10318.13,1387.838148148148,5311.75,850.219696969697,0.17142857142857143,0.0
SYNCID0000003619,12308.71,299.84,3,4,7,12.8,17,2,64,9020.06,3077.1775,179.57,99.94666666666666,0.0,0.5
SYNCID0000003620,61092.840000000004,4191.28,9,5,14,6.75,3,3,81,51951.01,12218.568000000001,1890.4,465.69777777777773,0.0,0.0
SYNCID0000003621,837469.92,633895.54,57,36,93,1.82,0,4,91,386046.13,23263.053333333333,213664.99,11120.974385964913,1.0,0.0
SYNCID0000003622,37470.88,76031.22,48,22,70,2.1666666666666665,0,3,91,12214.91,1703.221818181818,16152.88,1583.98375,0.0,0.0
SYNCID0000003623,51.41,22992.1,5,1,6,16.2,-1,3,81,51.41,51.41,15654.61,4598.42,0.0,0.0
SYNCID0000003624,70956.64,90871.05,49,15,64,2.275,0,2,91,22594.03,4730.442666666667,24776.7,1854.511224489796,0.0,0.0
SYNCID0000003626,116404.27,78847.03,71,282,353,1.2133333333333334,0,4,91,10756.81,412.78109929078016,17635.37,1110.5215492957745,0.0,0.0
SYNCID0000003627,54089.62,47327.27,34,30,64,2.116279069767442,1,4,91,21821.29,1802.9873333333335,5404.25,1391.9785294117646,0.0,0.0
SYNCID0000003628,13028.91,52738.49,105,19,124,1.5964912280701755,0,1,91,2118.9,685.7321052631579,19247.37,502.2713333333333,0.07142857142857142,0.0
SYNCID0000003629,13221.749999999998,34082.79,15,7,22,4.833333333333333,3,3,87,10754.71,1888.8214285714282,15000.95,2272.186,0.0,0.0
